student_id,student_name,school_id,gender,class,attendance,math_score,science_score,english_score,income_level,travel_distance,internet_access,parent_education,previous_absences,dropout_label
ST04337,Chandran Mishra,TS230,Male,7,64.3,72,72,65,Medium,9.2,Yes,Secondary,28,1
ST04338,Elijah Gara,TS491,Female,6,74.2,73,69,74,Medium,2.9,No,Secondary,14,0
ST04339,Sanya Banerjee,TS183,Female,9,49.5,51,51,43,Medium,7.5,Yes,Graduate,27,1
ST04340,Xalak Patel,TS094,Male,6,60.1,50,64,55,Low,10.2,Yes,Secondary,6,1
ST04341,Unni Mand,TS349,Female,7,97.8,84,89,98,Low,3.5,Yes,Secondary,17,0
ST04342,Jasmit Muni,TS201,Female,10,80.2,86,87,73,Medium,1.2,Yes,Secondary,14,0
ST04343,Forum Kapur,TS393,Female,6,58.1,62,53,48,Medium,1.1,No,Secondary,20,1
ST04344,Mugdha Kala,TS181,Male,8,56.5,63,50,61,Low,4.6,Yes,Secondary,2,1
ST04345,Ekaraj Kohli,TS329,Female,10,62.8,76,62,62,High,7.1,Yes,Secondary,28,1
ST04346,Rayaan Divan,TS287,Male,10,57.0,61,58,64,High,6.0,No,Secondary,14,0
ST04347,Lila Karan,TS308,Male,6,83.3,89,74,83,High,4.4,Yes,None,6,0
ST04348,Karan Mane,TS109,Male,8,71.0,56,63,56,Low,11.9,No,Primary,7,0
ST04349,Pushti Prakash,TS285,Male,9,90.9,85,93,94,Medium,1.7,Yes,Primary,17,0
ST04350,Michael Brar,TS313,Female,9,66.7,61,72,69,High,2.3,Yes,Primary,10,0
ST04351,Yoshita Goel,TS456,Female,9,56.2,48,48,47,Low,7.2,Yes,Secondary,6,1
ST04352,Hamsini Mistry,TS245,Female,10,91.5,93,85,94,Medium,6.3,Yes,Secondary,28,0
ST04353,Nikita Bobal,TS204,Female,9,81.8,78,79,79,Low,6.9,Yes,Graduate,13,0
ST04354,Faras Sawhney,TS089,Female,7,70.1,75,64,71,Medium,8.5,Yes,Secondary,28,0
ST04355,Orinder Upadhyay,TS417,Male,6,79.6,83,79,68,Low,3.7,Yes,Secondary,18,0
ST04356,Anusha Chokshi,TS431,Male,6,54.4,54,51,47,High,5.2,No,Secondary,17,1
ST04357,Nidhi Subramanian,TS483,Female,9,90.4,73,88,81,Low,0.9,No,None,8,0
ST04358,Prisha More,TS023,Female,10,88.7,85,84,77,Low,7.0,Yes,None,23,0
ST04359,Christopher Ramanathan,TS208,Female,10,64.0,62,54,71,Low,10.0,Yes,Primary,14,1
ST04360,Aarini Singh,TS095,Male,10,83.3,73,75,86,Low,5.2,Yes,Primary,2,0
ST04361,Vasatika Rama,TS427,Male,10,76.7,73,74,68,Low,11.3,No,Secondary,26,1
ST04362,Yagnesh Shah,TS428,Male,9,55.1,55,60,69,High,9.8,Yes,Primary,20,1
ST04363,Yahvi Natt,TS495,Female,9,87.6,74,90,76,High,1.2,No,Primary,18,0
ST04364,Yadavi Parmar,TS158,Male,6,94.3,77,74,75,Medium,3.7,No,Secondary,2,0
ST04365,Lucky Mody,TS463,Female,9,83.0,87,75,72,Low,8.5,Yes,None,10,0
ST04366,Turvi Choudhry,TS464,Male,7,92.3,89,88,75,Low,7.8,No,Primary,25,1
ST04367,Parth Dara,TS363,Male,9,85.8,72,91,79,Medium,1.9,Yes,Primary,15,0
ST04368,Aarnav Raman,TS085,Male,6,81.5,83,77,83,Low,6.4,No,Primary,24,1
ST04369,Xavier Master,TS003,Male,7,50.7,41,44,48,Low,0.6,Yes,Secondary,23,1
ST04370,Matthew Tella,TS407,Female,6,51.6,43,44,50,Medium,1.7,No,Secondary,25,1
ST04371,Vritti Bath,TS156,Female,6,59.5,55,47,55,Medium,3.2,No,None,30,1
ST04372,Manan Rajan,TS461,Female,9,55.9,50,58,69,High,3.3,Yes,Secondary,4,0
ST04373,Kamala Pathak,TS354,Male,10,66.0,63,63,63,Medium,1.8,Yes,Graduate,8,0
ST04374,Nirja Roy,TS173,Female,9,91.9,89,83,86,Medium,7.2,No,Secondary,12,0
ST04375,Rishi Sunder,TS477,Female,7,45.9,55,39,38,Medium,10.4,Yes,Primary,9,0
ST04376,Caleb Walla,TS485,Male,7,85.4,86,89,88,Low,4.9,Yes,Secondary,24,0
ST04377,Krishna Lall,TS416,Male,10,80.0,80,88,72,High,4.7,Yes,Graduate,28,0
ST04378,Faris Ramachandran,TS334,Female,9,64.7,52,61,48,Low,7.1,No,Secondary,0,1
ST04379,Suhani Devan,TS460,Male,8,83.5,76,74,89,Medium,6.7,Yes,Secondary,26,0
ST04380,Lavanya Memon,TS358,Male,6,55.3,44,55,52,Low,3.0,Yes,Primary,12,1
ST04381,Bhavini Krishnan,TS241,Female,7,88.8,88,80,93,Low,2.7,Yes,Graduate,6,0
ST04382,Gavin Mohan,TS146,Male,8,80.1,79,75,83,High,10.8,Yes,Secondary,29,0
ST04383,Teerth Golla,TS300,Male,8,47.1,52,41,45,Medium,5.8,Yes,Secondary,11,0
ST04384,Aryan Majumdar,TS122,Male,9,81.4,83,76,74,Low,9.4,No,Secondary,21,1
ST04385,Lajita Balasubramanian,TS301,Male,9,75.7,76,77,74,Medium,7.7,No,Primary,6,0
ST04386,Dalaja Goda,TS399,Male,10,47.5,60,48,58,High,1.5,Yes,Primary,2,0
ST04387,Oni Chana,TS449,Male,10,67.1,56,55,62,Low,6.3,No,Primary,15,1
ST04388,Jalsa Master,TS262,Female,9,90.5,82,73,77,Medium,5.5,No,Graduate,9,0
ST04389,Amaira Talwar,TS243,Female,10,83.5,89,90,75,Low,9.8,Yes,Primary,8,0
ST04390,Guneet Sinha,TS380,Female,8,77.7,83,89,78,High,11.9,Yes,Primary,27,0
ST04391,Bahadurjit Sachdev,TS234,Male,8,68.0,70,64,53,Medium,6.0,No,Primary,3,0
ST04392,Fitan Bir,TS479,Female,9,94.2,95,91,89,Low,9.8,Yes,Secondary,27,1
ST04393,Priya Wable,TS039,Female,9,78.6,76,72,61,Medium,8.0,No,Primary,0,0
ST04394,Sai Naik,TS107,Female,6,84.1,78,86,80,Medium,4.7,Yes,Graduate,0,0
ST04395,Ikbal Raghavan,TS064,Female,7,60.8,52,49,69,Low,5.4,Yes,Graduate,10,1
ST04396,Ishaan Dyal,TS151,Male,10,95.5,87,93,88,High,0.5,Yes,Secondary,24,0
ST04397,Niharika Pillay,TS055,Male,9,70.5,61,75,68,Low,6.1,Yes,Primary,15,0
ST04398,Nilima Gaba,TS277,Male,8,71.4,62,73,69,Medium,1.1,Yes,Secondary,8,0
ST04399,Quincy Munshi,TS162,Female,10,98.0,94,83,88,Medium,3.5,Yes,Graduate,13,0
ST04400,Yachana Bir,TS044,Male,6,80.1,87,78,82,Low,8.1,Yes,Secondary,2,0
ST04401,Adya Aurora,TS355,Female,10,46.0,45,46,49,Medium,4.6,Yes,None,19,1
ST04402,Faraj Dasgupta,TS492,Male,8,92.0,85,82,77,Medium,2.3,Yes,Secondary,16,0
ST04403,Aradhana Yogi,TS141,Male,7,55.1,50,46,47,High,2.0,No,Secondary,3,0
ST04404,Oscar Sanghvi,TS187,Male,10,51.5,46,51,59,Low,0.6,Yes,Secondary,27,1
ST04405,Ekani Thaman,TS435,Male,6,88.2,94,88,82,Medium,9.8,Yes,None,24,0
ST04406,Omkaar Nagarajan,TS427,Male,6,68.4,70,53,52,Medium,2.2,No,Primary,13,0
ST04407,Harini Thaman,TS010,Female,8,62.4,57,53,60,Medium,5.7,Yes,Secondary,13,0
ST04408,Gautam Wable,TS223,Female,10,59.5,58,43,51,Low,4.5,No,Primary,29,1
ST04409,Isaac Jha,TS490,Male,6,68.6,73,72,58,Medium,11.7,Yes,Secondary,3,0
ST04410,Sathvik Joshi,TS071,Male,8,65.6,66,69,60,High,8.8,Yes,Primary,30,1
ST04411,Lekha Baral,TS185,Female,9,95.1,93,93,84,Medium,8.8,No,Secondary,14,0
ST04412,Elijah Guha,TS151,Male,7,89.3,86,76,80,Low,4.2,Yes,Primary,8,0
ST04413,Gopal Lal,TS072,Male,6,64.7,57,58,56,Low,10.6,Yes,Primary,16,1
ST04414,Ekaja Sura,TS462,Female,7,54.0,61,55,58,High,8.2,Yes,Secondary,11,0
ST04415,Utkarsh Dey,TS396,Female,10,69.6,67,74,57,Medium,8.2,Yes,Primary,7,0
ST04416,Andrew Rao,TS230,Female,9,83.2,70,84,89,Medium,11.1,Yes,Graduate,20,0
ST04417,Vidhi Radhakrishnan,TS500,Male,8,71.3,60,60,70,Medium,7.0,No,None,6,0
ST04418,Yoshita Sur,TS388,Female,6,80.5,75,69,81,Low,1.3,Yes,Secondary,30,0
ST04419,Pushti Sani,TS418,Male,10,48.5,41,47,43,Medium,10.2,Yes,Secondary,18,1
ST04420,Raghav Chaudry,TS204,Male,6,97.0,86,82,80,Medium,4.9,No,Secondary,7,0
ST04421,Gautam Acharya,TS305,Female,10,84.7,82,80,82,Low,6.5,No,Secondary,1,0
ST04422,Nandini Nori,TS157,Male,7,71.9,61,65,64,Medium,1.6,Yes,Primary,23,0
ST04423,Jagrati Sachdeva,TS279,Male,7,63.1,73,69,66,High,4.2,Yes,None,15,0
ST04424,Henry Sani,TS293,Female,7,86.8,93,93,76,Medium,3.7,Yes,None,10,0
ST04425,Watika Raj,TS032,Female,9,49.1,42,53,50,Low,8.2,Yes,Graduate,1,1
ST04426,Urmi Sheth,TS055,Female,7,45.8,45,37,54,Low,9.3,Yes,Graduate,5,1
ST04427,Oni Khanna,TS335,Male,7,90.7,77,96,91,Low,2.9,Yes,Primary,27,0
ST04428,Rudra Kota,TS181,Female,7,74.1,61,62,56,Medium,8.8,No,Primary,23,0
ST04429,Chakradev Ratti,TS231,Male,8,51.5,52,52,52,Low,3.4,Yes,Primary,6,1
ST04430,Indira Lata,TS472,Female,6,82.7,88,72,71,Low,6.9,Yes,None,3,0
ST04431,Amruta Savant,TS246,Female,6,79.4,71,76,86,Low,10.4,Yes,None,30,1
ST04432,Mitali Zacharia,TS182,Male,8,64.3,62,72,58,High,7.4,No,Primary,20,1
ST04433,Diya Vyas,TS378,Male,9,45.9,44,56,40,Low,4.1,Yes,Primary,9,1
ST04434,Vasudha Pathak,TS334,Male,9,91.8,83,88,89,Medium,11.3,Yes,Primary,23,0
ST04435,Zayan Mittal,TS305,Female,7,52.9,57,53,42,Medium,5.2,Yes,None,8,0
ST04436,Wishi Boase,TS193,Female,9,55.6,54,59,57,Medium,1.8,Yes,Primary,26,1
ST04437,Samuel Bandi,TS230,Male,10,72.1,64,69,71,Medium,1.1,Yes,Secondary,15,0
ST04438,Harita Kalla,TS215,Female,10,85.4,88,91,87,Low,0.8,Yes,Secondary,5,0
ST04439,Jagrati Handa,TS415,Female,6,72.0,72,79,65,Medium,7.4,Yes,Primary,13,0
ST04440,Max Wadhwa,TS055,Female,7,86.0,83,68,75,Low,4.9,No,Primary,11,0
ST04441,Anya Varma,TS239,Male,8,73.5,61,65,80,Medium,9.6,Yes,Graduate,1,0
ST04442,Champak Chhabra,TS210,Female,7,72.6,61,68,80,Medium,5.0,Yes,None,12,0
ST04443,Ayush Mand,TS484,Male,7,77.4,59,62,59,Low,8.6,No,Secondary,6,0
ST04444,Nakul Goswami,TS375,Male,8,87.0,78,93,74,Low,4.6,Yes,Secondary,30,0
ST04445,Balvan Doshi,TS207,Male,8,66.3,68,67,72,Medium,11.2,Yes,Primary,0,0
ST04446,Tara Aurora,TS277,Male,8,55.6,57,51,58,Low,4.5,Yes,Secondary,10,1
ST04447,Nitesh Bhasin,TS220,Male,7,64.8,55,55,58,Low,9.9,Yes,Graduate,5,1
ST04448,Lakshmi Sahota,TS405,Female,6,50.5,47,35,49,Low,4.1,No,Primary,26,1
ST04449,Aarini Korpal,TS104,Male,8,79.1,66,78,75,Medium,10.5,No,None,26,0
ST04450,Omaja Baria,TS054,Male,8,51.1,54,58,55,Low,2.9,Yes,Graduate,29,1
ST04451,Harini Dey,TS280,Male,9,77.7,80,73,74,Medium,9.1,Yes,None,27,0
ST04452,Ryan Dash,TS023,Female,6,93.0,93,78,82,Medium,6.5,No,Secondary,25,0
ST04453,Chanakya Rana,TS168,Male,10,82.4,80,78,69,Medium,11.2,Yes,Primary,16,0
ST04454,Shravya Agarwal,TS008,Female,10,68.4,67,57,70,Low,10.4,Yes,Primary,11,1
ST04455,Nachiket Ben,TS346,Male,9,78.1,79,72,65,Low,1.1,Yes,Secondary,4,0
ST04456,Nathan Contractor,TS237,Male,8,80.7,81,83,75,Low,6.4,Yes,Graduate,6,0
ST04457,Ekalinga Jain,TS210,Female,8,82.3,83,68,69,Low,3.7,No,Secondary,11,0
ST04458,Shivansh Jani,TS013,Male,6,71.5,79,72,75,Medium,5.4,Yes,Secondary,19,0
ST04459,Bhavini Shan,TS257,Female,6,91.4,72,86,84,Medium,10.8,No,Primary,26,0
ST04460,Reva Pradhan,TS250,Female,8,94.6,82,81,83,Low,6.1,Yes,Primary,3,0
ST04461,Dhruv Murty,TS197,Male,9,77.6,64,77,79,Low,9.8,No,Secondary,15,0
ST04462,Saanvi Puri,TS059,Male,7,56.5,56,59,59,High,4.3,Yes,Graduate,28,1
ST04463,Unni Anand,TS222,Male,6,84.0,82,71,84,Low,1.9,Yes,Graduate,4,0
ST04464,Upkaar Mishra,TS110,Male,7,71.1,67,57,57,Low,9.7,No,Primary,27,1
ST04465,Upadhriti Sekhon,TS185,Male,8,79.3,76,90,86,High,8.1,Yes,Primary,24,0
ST04466,Gautami Oza,TS334,Female,6,47.0,43,51,40,Low,11.0,Yes,Primary,6,1
ST04467,Karan Halder,TS126,Male,7,77.6,77,76,80,Low,4.4,Yes,Secondary,10,0
ST04468,Ishanvi Rajan,TS081,Female,9,85.9,84,74,92,Low,6.0,Yes,None,21,0
ST04469,David Kumer,TS440,Female,8,75.1,82,75,73,Medium,10.2,Yes,Graduate,10,0
ST04470,Sudiksha Thaker,TS110,Female,6,71.6,73,77,68,Low,10.1,Yes,Secondary,19,1
ST04471,Anthony Handa,TS275,Male,9,84.8,89,73,76,Low,8.3,Yes,Primary,18,1
ST04472,Liam Chatterjee,TS081,Male,10,54.3,52,46,51,Low,6.5,No,Primary,6,1
ST04473,Ranbir Pai,TS113,Male,6,83.3,84,65,67,Low,5.2,No,Secondary,11,0
ST04474,Gabriel Khurana,TS140,Female,7,91.8,86,83,77,Low,7.7,No,Secondary,15,0
ST04475,Anay Chand,TS055,Male,6,53.2,46,45,57,Medium,8.4,Yes,Secondary,30,1
ST04476,Chatura Kunda,TS403,Male,10,47.9,39,58,40,Medium,7.6,Yes,Primary,0,1
ST04477,Vedant Rajan,TS080,Female,7,55.9,58,54,50,Low,4.9,Yes,Primary,19,1
ST04478,Samarth Mital,TS201,Male,7,84.1,70,82,70,Low,9.6,Yes,Graduate,15,0
ST04479,Saumya Shetty,TS430,Female,10,82.8,74,84,77,High,10.2,Yes,Graduate,18,0
ST04480,Daksh Kata,TS288,Male,10,78.5,80,72,73,Low,2.2,No,Primary,5,0
ST04481,Yutika Bhatia,TS068,Male,9,95.1,94,95,88,Medium,9.2,Yes,Secondary,26,0
ST04482,Dipta Rattan,TS426,Male,10,88.7,82,75,77,Medium,10.0,Yes,Primary,17,0
ST04483,Vrishti Mann,TS012,Female,6,77.9,83,83,67,Low,5.1,Yes,Primary,11,0
ST04484,Eta Baria,TS070,Male,9,78.4,74,66,76,Medium,9.7,No,None,10,0
ST04485,Kavya Dixit,TS033,Male,8,49.2,44,52,41,Medium,6.1,Yes,Primary,8,1
ST04486,Banjeet Kakar,TS041,Male,6,59.0,58,47,44,Medium,3.8,No,Primary,5,0
ST04487,William Kari,TS054,Female,10,69.9,67,71,64,High,9.5,Yes,None,21,1
ST04488,Ishani Pandey,TS441,Male,10,55.8,60,57,51,High,3.9,Yes,Secondary,27,1
ST04489,Urmi Pradhan,TS198,Female,9,90.3,81,88,99,High,11.6,Yes,Primary,18,0
ST04490,Oni Hora,TS455,Female,9,71.9,68,77,63,Low,2.9,Yes,Primary,28,0
ST04491,Yahvi Sodhi,TS078,Female,10,80.7,70,84,78,Low,10.7,Yes,Graduate,12,0
ST04492,Jasmit Garde,TS345,Male,6,85.8,71,78,74,Low,11.3,No,Primary,28,1
ST04493,Owen Jaggi,TS155,Male,10,90.0,87,87,85,Low,2.6,Yes,Secondary,10,0
ST04494,Anirudh Bandi,TS461,Female,10,90.7,77,90,78,Medium,1.9,Yes,Graduate,15,0
ST04495,Veda Nagi,TS334,Male,6,91.2,94,78,88,Low,11.5,Yes,Secondary,20,1
ST04496,Umang Mishra,TS262,Male,6,96.6,88,98,87,Medium,1.0,Yes,Graduate,17,0
ST04497,Hitesh Wali,TS070,Male,10,83.1,72,81,82,Low,2.0,Yes,Secondary,0,0
ST04498,Girik Sarma,TS263,Male,6,75.8,63,79,73,Low,4.7,Yes,Primary,24,0
ST04499,Ekaja Korpal,TS272,Male,6,61.4,69,69,56,Low,1.7,Yes,Secondary,24,1
ST04500,Ekavir Gera,TS201,Female,6,72.0,75,73,78,High,8.3,No,Secondary,2,0
ST04501,Finn Samra,TS116,Male,8,85.8,79,91,90,Low,6.6,Yes,None,13,0
ST04502,Frado Verma,TS112,Male,6,62.8,65,62,48,Low,10.6,No,Secondary,9,1
ST04503,Maya Iyer,TS304,Female,6,65.2,56,67,66,Low,4.9,Yes,Graduate,29,1
ST04504,Vasatika Chanda,TS086,Female,7,64.8,59,53,67,Medium,8.5,Yes,Primary,16,1
ST04505,Pallavi Gupta,TS169,Female,10,78.6,78,69,76,Low,11.6,No,Primary,3,0
ST04506,Anirudh Wali,TS199,Male,9,46.4,40,38,42,Medium,4.9,No,None,4,1
ST04507,Vamakshi Choudhury,TS055,Female,6,48.7,55,55,42,Low,2.7,Yes,Primary,21,1
ST04508,Reyansh Soni,TS020,Female,6,91.6,90,94,86,Low,3.5,Yes,None,25,0
ST04509,Anita Keer,TS192,Male,6,97.6,97,83,85,Low,4.8,Yes,Primary,7,0
ST04510,Ayaan Rajagopalan,TS355,Male,9,79.7,74,78,71,Medium,9.7,Yes,Secondary,2,0
ST04511,Jatin Buch,TS431,Female,8,50.4,52,51,50,Low,10.8,No,Graduate,8,1
ST04512,Yashica Bassi,TS041,Female,10,64.4,57,59,62,Low,4.9,Yes,Secondary,2,1
ST04513,Michael Seshadri,TS400,Male,10,78.3,65,73,69,Medium,2.7,Yes,Primary,4,0
ST04514,Rachita Garde,TS200,Female,8,93.5,88,95,96,Medium,4.3,Yes,Primary,13,0
ST04515,Upadhriti Bhatnagar,TS170,Male,10,49.2,58,59,54,Medium,4.8,Yes,Secondary,22,1
ST04516,Joshua Aurora,TS420,Female,9,46.5,46,50,44,High,9.3,Yes,None,10,0
ST04517,Irya Bora,TS146,Male,6,45.3,40,38,41,Low,7.1,Yes,None,16,1
ST04518,Harsh Gill,TS001,Male,6,48.5,48,49,46,Low,5.7,Yes,Secondary,0,1
ST04519,Darpan Naidu,TS260,Male,6,84.8,79,85,81,Low,3.8,Yes,Secondary,17,0
ST04520,Devika Tiwari,TS299,Male,7,89.2,74,89,75,Low,11.8,No,Secondary,27,1
ST04521,Nitesh Shukla,TS412,Female,9,54.4,53,44,40,Low,3.5,No,Secondary,1,1
ST04522,Forum Dua,TS268,Female,10,67.4,66,74,67,Medium,2.5,Yes,Primary,9,0
ST04523,Vrinda Walla,TS249,Male,8,75.1,63,76,79,Low,8.9,Yes,Primary,15,0
ST04524,Xalak Dugar,TS446,Female,9,74.1,85,79,84,High,6.9,Yes,Secondary,21,0
ST04525,Yochana Ahuja,TS044,Male,9,69.0,53,60,58,Medium,4.6,No,Secondary,8,0
ST04526,Rachit Buch,TS490,Male,6,59.9,56,72,56,High,5.6,Yes,Graduate,11,0
ST04527,Megha Sant,TS006,Female,7,55.0,44,58,61,Low,9.9,Yes,None,2,1
ST04528,Oviya Mann,TS306,Female,7,95.9,92,99,92,High,7.3,No,None,26,0
ST04529,Jhalak Parmer,TS339,Female,9,86.8,96,78,87,High,6.5,Yes,Primary,17,0
ST04530,Utkarsh Sabharwal,TS461,Female,7,96.9,97,85,96,Low,0.8,Yes,Secondary,5,0
ST04531,Ganga Lalla,TS098,Female,8,55.5,48,50,58,Low,9.0,Yes,Primary,25,1
ST04532,Fiyaz Subramanian,TS242,Female,10,86.0,83,88,88,Low,8.5,Yes,Primary,11,0
ST04533,Hiral Jayaraman,TS060,Female,6,50.3,53,49,59,Low,6.3,Yes,Secondary,22,1
ST04534,Praneel Dasgupta,TS165,Male,10,46.9,57,55,57,Low,3.2,Yes,Secondary,29,1
ST04535,Darika Korpal,TS304,Female,6,48.7,43,42,48,Low,9.0,Yes,Secondary,10,1
ST04536,Kalpit Mallick,TS155,Male,10,52.5,46,53,52,Medium,2.5,Yes,Primary,28,1
ST04537,Ganga Chatterjee,TS174,Female,8,48.2,42,51,40,Medium,9.8,Yes,Primary,1,1
ST04538,Vivaan Varghese,TS383,Male,7,58.2,67,51,59,Low,5.9,Yes,Primary,26,1
ST04539,Fiyaz Keer,TS281,Male,9,76.7,65,83,80,Medium,7.3,Yes,Secondary,25,0
ST04540,Ranveer Kade,TS039,Male,8,95.6,96,99,90,Low,11.7,Yes,None,1,0
ST04541,Yashawini Yadav,TS197,Male,10,54.7,60,54,44,Low,8.0,Yes,Primary,0,1
ST04542,Aarnav Ben,TS004,Female,10,65.6,72,54,65,Low,4.0,Yes,None,5,1
ST04543,Neel Naidu,TS414,Male,10,63.1,60,65,53,Low,10.9,Yes,Graduate,4,1
ST04544,Nakul Boase,TS420,Female,6,75.0,75,62,82,Medium,8.4,Yes,Secondary,8,0
ST04545,Vasana Gandhi,TS281,Female,6,61.9,70,57,56,Low,10.9,Yes,Secondary,24,1
ST04546,Yatan Mutti,TS398,Female,8,55.5,47,44,62,High,1.9,No,Primary,1,0
ST04547,Yashodhara Gulati,TS185,Male,10,81.8,85,88,68,Low,9.9,Yes,Primary,14,0
ST04548,Widisha Bera,TS176,Male,10,53.2,60,60,62,Low,6.8,Yes,Primary,16,1
ST04549,Sai Kunda,TS333,Female,6,78.8,73,71,73,Medium,11.4,No,None,4,0
ST04550,Meera Goel,TS013,Male,6,59.6,63,48,63,Low,0.6,No,None,28,1
ST04551,William Sidhu,TS097,Female,6,81.5,83,86,77,Low,7.8,Yes,Secondary,21,1
ST04552,Garima Aurora,TS199,Female,7,87.8,84,94,90,Low,5.7,Yes,Primary,16,0
ST04553,Arunima Tella,TS035,Male,6,50.1,45,48,47,High,1.5,No,Primary,28,1
ST04554,Tristan Palla,TS205,Female,7,71.2,59,77,65,Medium,3.3,Yes,Primary,30,0
ST04555,Darpan Patla,TS092,Male,10,69.0,66,60,62,Low,8.8,Yes,Secondary,25,1
ST04556,Ekaja Bajaj,TS422,Female,9,71.1,66,76,70,Medium,3.5,Yes,None,23,0
ST04557,Vidhi Chacko,TS284,Male,8,80.5,70,86,72,Medium,4.1,Yes,Primary,26,0
ST04558,Jatin Dey,TS363,Female,9,84.5,84,86,80,Low,10.9,Yes,Primary,10,0
ST04559,Urmi Bal,TS356,Male,6,84.4,80,89,81,Low,1.5,Yes,Primary,30,0
ST04560,Darpan Kara,TS367,Male,6,50.2,59,43,47,Medium,10.5,Yes,Secondary,27,1
ST04561,Tanish Contractor,TS327,Male,10,88.0,87,76,74,Low,5.7,Yes,Primary,18,0
ST04562,Utkarsh Biswas,TS082,Female,6,75.8,62,61,67,Medium,0.8,No,Secondary,19,0
ST04563,Balhaar Tara,TS092,Male,10,47.9,53,47,40,Medium,4.3,No,Secondary,7,0
ST04564,Hitesh Parsa,TS469,Male,7,80.7,80,84,80,Medium,6.4,Yes,Secondary,30,0
ST04565,Yuvraj Basak,TS075,Female,10,54.4,60,62,62,Medium,10.8,Yes,None,14,0
ST04566,Jonathan Wason,TS095,Male,7,97.3,92,95,93,Low,4.1,Yes,Primary,17,0
ST04567,Divya Sandal,TS297,Female,9,45.9,49,48,39,Medium,2.5,Yes,None,16,1
ST04568,Fitan Chadha,TS362,Female,10,60.5,44,62,45,Low,11.0,No,Graduate,22,1
ST04569,Nitara Bains,TS416,Female,8,90.0,84,83,79,Low,3.7,Yes,Primary,16,0
ST04570,Mohini Prakash,TS367,Male,6,56.2,48,63,57,Medium,6.1,Yes,Primary,0,0
ST04571,Mason Natarajan,TS418,Male,9,63.0,61,62,55,Medium,3.1,No,Secondary,10,0
ST04572,Divya Sarna,TS270,Female,7,50.8,49,48,50,Low,5.1,Yes,Primary,22,1
ST04573,Warda Seth,TS293,Female,7,87.6,80,92,93,Medium,0.8,Yes,Primary,11,0
ST04574,Jagvi Panchal,TS446,Male,9,81.2,79,66,79,Low,10.7,No,Primary,1,0
ST04575,Damyanti Hegde,TS134,Male,7,48.5,45,44,51,High,9.5,Yes,Primary,13,0
ST04576,Chandran Sekhon,TS291,Female,6,48.0,50,50,47,Medium,0.8,Yes,Secondary,30,1
ST04577,Yoshita Khosla,TS402,Female,7,52.0,42,55,49,Low,3.0,Yes,Secondary,30,1
ST04578,Harshil Sharaf,TS433,Female,6,54.7,57,63,50,Low,10.2,Yes,Secondary,4,1
ST04579,Kavya Bhardwaj,TS453,Female,8,62.9,63,71,65,High,10.1,Yes,Secondary,25,1
ST04580,Gaurav Nath,TS401,Male,10,94.2,84,81,79,Low,8.0,Yes,Primary,10,0
ST04581,Ansh Vig,TS148,Female,8,93.9,84,93,80,Low,3.4,Yes,Primary,20,0
ST04582,Maanas Chad,TS096,Male,10,77.9,72,87,89,High,0.8,Yes,Secondary,9,0
ST04583,Ira Dhawan,TS372,Female,7,64.3,60,52,55,Medium,5.7,No,Primary,6,0
ST04584,Omkaar Bakshi,TS095,Male,6,87.6,89,77,86,High,10.1,No,Graduate,13,0
ST04585,Amrita Sahni,TS477,Female,7,94.2,83,95,80,Low,6.4,Yes,Secondary,14,0
ST04586,Rehaan Purohit,TS474,Female,9,67.8,71,56,62,Medium,4.7,Yes,Primary,9,0
ST04587,Christopher Thaker,TS089,Female,6,85.0,79,91,74,Low,2.3,Yes,None,15,0
ST04588,Ayush Dhawan,TS163,Female,8,67.6,70,55,75,Low,6.8,Yes,Secondary,28,1
ST04589,Max Bal,TS283,Female,8,85.5,80,78,73,Low,6.1,No,Secondary,29,1
ST04590,Gunbir Raj,TS398,Female,10,95.1,94,80,79,Low,4.2,No,Primary,24,1
ST04591,Ayushman Sengupta,TS263,Male,7,73.9,83,82,74,High,12.0,Yes,Secondary,23,0
ST04592,Nirja Sawhney,TS462,Female,10,73.1,68,72,67,Low,11.9,Yes,Graduate,9,0
ST04593,Ishaan Natt,TS016,Female,7,68.3,73,61,62,High,7.7,Yes,Primary,15,0
ST04594,Deepa Gaba,TS252,Female,10,56.4,45,53,52,Low,0.7,No,Primary,12,1
ST04595,Urvi Deshpande,TS085,Female,10,78.4,68,76,84,Low,6.2,Yes,None,26,0
ST04596,Chaitanya Sen,TS289,Male,6,69.5,57,61,72,Low,1.2,Yes,Primary,16,1
ST04597,Ojasvi Rana,TS092,Male,9,82.3,79,93,86,High,3.2,Yes,Secondary,12,0
ST04598,Anmol Krish,TS095,Male,8,93.0,86,78,81,Low,5.6,Yes,Primary,25,0
ST04599,Chatura Tank,TS453,Male,10,89.8,81,83,81,Medium,3.4,Yes,Primary,12,0
ST04600,Kabir Din,TS261,Female,6,61.9,61,57,61,Low,5.0,Yes,Secondary,13,1
ST04601,Reyansh Mahajan,TS422,Male,7,90.9,89,95,95,High,11.7,Yes,None,25,0
ST04602,Darika Contractor,TS497,Male,8,75.0,64,74,64,Medium,8.2,Yes,None,17,0
ST04603,Ucchal Chakraborty,TS184,Male,9,62.1,65,66,54,Medium,1.8,Yes,None,28,1
ST04604,Tristan Bhandari,TS346,Female,8,55.4,48,54,48,Low,4.2,Yes,Secondary,3,1
